"date","lon","lat","id","pt","sst","sf","at","af"
1997-12-03 01:00:00,-56.2,42.1,"44141",6,16.8,1,10.9,1
1997-12-05 01:00:00,-56.2,42.1,"44141",6,15.2,1,12.6,1
1997-12-02 11:00:00,-56.2,42.1,"44141",6,16.5,1,12.1,1
1997-12-06 02:00:00,-56.2,42.1,"44141",6,16.5,1,6.8,1
1997-12-07 03:00:00,-56.2,42.1,"44141",6,16.7,1,12.6,1
1997-12-08 04:00:00,-56.2,42.1,"44141",6,11.3,1,11.6,1
1997-12-02 21:00:00,-56.2,42.1,"44141",6,16.8,1,10.4,1
1997-12-01 02:00:00,-56.2,42.1,"44141",6,17,1,11.1,1
1997-12-03 09:00:00,-56.2,42.1,"44141",6,17.2,1,10.3,1
1997-12-05 13:00:00,-56.2,42.1,"44141",6,14.3,1,8.1,1
1997-12-06 23:00:00,-56.2,42.1,"44141",6,16.5,1,11.8,1
1997-12-05 18:00:00,-56.2,42.1,"44141",6,14.7,1,7.4,1
1997-12-05 05:00:00,-56.2,42.1,"44141",6,14.4,1,11.8,1
1997-12-08 00:00:00,-56.2,42.1,"44141",6,11.8,1,10.4,1
1997-12-01 13:00:00,-56.2,42.1,"44141",6,17.1,1,12.8,1
1997-12-04 06:00:00,-56.2,42.1,"44141",6,17,1,9,1
1997-12-04 13:00:00,-56.2,42.1,"44141",6,17.1,1,10.3,1
1997-12-06 03:00:00,-56.2,42.1,"44141",6,16.7,1,7,1
1997-12-07 20:00:00,-56.2,42.1,"44141",6,11.9,1,10.3,1
1997-12-01 17:00:00,-56.2,42.1,"44141",6,17.5,1,14.3,1
1997-12-02 00:00:00,-56.2,42.1,"44141",6,17.3,1,17.8,1
1997-12-01 20:00:00,-56.2,42.1,"44141",6,17.4,1,14.8,1
1997-12-06 15:00:00,-56.2,42.1,"44141",6,15.4,1,13.5,1
1997-12-01 06:00:00,-56.2,42.1,"44141",6,17,1,11.3,1
1997-12-07 16:00:00,-56.2,42.1,"44141",6,12.5,1,9.1,1
1997-12-02 08:00:00,-56.2,42.1,"44141",6,16.9,1,17.4,1
1997-12-02 14:00:00,-56.2,42.1,"44141",6,16.9,1,12.6,1
1997-12-07 12:00:00,-56.2,42.1,"44141",6,16,1,14.8,1
1997-12-05 08:00:00,-56.2,42.1,"44141",6,14.6,1,11.8,1
1997-12-02 04:00:00,-56.2,42.1,"44141",6,16.8,1,17.6,1
1997-12-06 11:00:00,-56.2,42.1,"44141",6,16.5,1,14.3,1
1997-12-05 19:00:00,-56.2,42.1,"44141",6,14.9,1,7.8,1
1997-12-07 08:00:00,-56.2,42.1,"44141",6,16.6,1,16.3,1
1997-12-03 14:00:00,-56.2,42.1,"44141",6,16.7,1,9.9,1
1997-12-08 13:00:00,-56.2,42.1,"44141",6,9.9,1,8,1
1997-12-01 10:00:00,-56.2,42.1,"44141",6,17,1,11,1
1997-12-03 02:00:00,-56.2,42.1,"44141",6,16.9,1,10,1
1997-12-02 18:00:00,-56.2,42.1,"44141",6,16.9,1,11.8,1
1997-12-08 09:00:00,-56.2,42.1,"44141",6,10.2,1,8.9,1
1997-12-03 18:00:00,-56.2,42.1,"44141",6,16.9,1,9.8,1
1997-12-03 06:00:00,-56.2,42.1,"44141",6,17.2,1,10.4,1
1997-12-08 05:00:00,-56.2,42.1,"44141",6,11.2,1,10.3,1
1997-12-06 04:00:00,-56.2,42.1,"44141",6,16.8,1,7.5,1
1997-12-07 04:00:00,-56.2,42.1,"44141",6,16.7,1,13,1
1997-12-02 22:00:00,-56.2,42.1,"44141",6,16.8,1,11,1
1997-12-06 07:00:00,-56.2,42.1,"44141",6,16.8,1,11,1
1997-12-03 10:00:00,-56.2,42.1,"44141",6,17.1,1,10.3,1
1997-12-04 22:00:00,-56.2,42.1,"44141",6,16.4,1,13,1
1997-12-01 03:00:00,-56.2,42.1,"44141",6,17,1,11.3,1
1997-12-07 00:00:00,-56.2,42.1,"44141",6,16.6,1,12,1
1997-12-08 01:00:00,-56.2,42.1,"44141",6,11.9,1,10.9,1
1997-12-05 20:00:00,-56.2,42.1,"44141",6,15,1,7.1,1
1997-12-04 18:00:00,-56.2,42.1,"44141",6,17,1,10.9,1
1997-12-04 07:00:00,-56.2,42.1,"44141",6,17,1,8.9,1
1997-12-06 20:00:00,-56.2,42.1,"44141",6,16.1,1,11.8,1
1997-12-04 03:00:00,-56.2,42.1,"44141",6,16.9,1,9,1
1997-12-06 05:00:00,-56.2,42.1,"44141",6,16.8,1,8.6,1
1997-12-07 21:00:00,-56.2,42.1,"44141",6,11.9,1,10.3,1
1997-12-01 14:00:00,-56.2,42.1,"44141",6,17.2,1,13.4,1
1997-12-06 12:00:00,-56.2,42.1,"44141",6,16.2,1,15,1
1997-12-06 16:00:00,-56.2,42.1,"44141",6,15.4,1,13,1
1997-12-05 09:00:00,-56.2,42.1,"44141",6,14.5,1,9.9,1
1997-12-03 23:00:00,-56.2,42.1,"44141",6,16.5,1,8.3,1
1997-12-07 17:00:00,-56.2,42.1,"44141",6,12.3,1,10.1,1
1997-12-04 14:00:00,-56.2,42.1,"44141",6,17.1,1,10.1,1
1997-12-04 11:00:00,-56.2,42.1,"44141",6,17,1,10.4,1
1997-12-02 01:00:00,-56.2,42.1,"44141",6,17.1,1,17.9,1
1997-12-05 21:00:00,-56.2,42.1,"44141",6,15,1,6.9,1
1997-12-01 21:00:00,-56.2,42.1,"44141",6,17.4,1,15.3,1
1997-12-07 13:00:00,-56.2,42.1,"44141",6,15.2,1,8.1,1
1997-12-02 05:00:00,-56.2,42.1,"44141",6,17.1,1,17.8,1
1997-12-07 09:00:00,-56.2,42.1,"44141",6,16.6,1,15,1
1997-12-08 14:00:00,-56.2,42.1,"44141",6,9.6,1,7.8,1
1997-12-03 03:00:00,-56.2,42.1,"44141",6,17,1,10.8,1
1997-12-05 12:00:00,-56.2,42.1,"44141",6,14.3,1,7.8,1
1997-12-08 10:00:00,-56.2,42.1,"44141",6,10.1,1,8.6,1
1997-12-03 19:00:00,-56.2,42.1,"44141",6,17,1,9,1
1997-12-02 15:00:00,-56.2,42.1,"44141",6,16.9,1,12.9,1
1997-12-02 09:00:00,-56.2,42.1,"44141",6,16.8,1,16.6,1
1997-12-06 06:00:00,-56.2,42.1,"44141",6,16.8,1,9.8,1
1997-12-05 06:00:00,-56.2,42.1,"44141",6,14.5,1,11.8,1
1997-12-01 16:00:00,-56.2,42.1,"44141",6,17.5,1,13.8,1
1997-12-02 12:00:00,-56.2,42.1,"44141",6,16.8,1,12.9,1
1997-12-01 11:00:00,-56.2,42.1,"44141",6,16.9,1,11.3,1
1997-12-07 05:00:00,-56.2,42.1,"44141",6,16.8,1,13.3,1
1997-12-08 06:00:00,-56.2,42.1,"44141",6,11.1,1,9,1
1997-12-02 19:00:00,-56.2,42.1,"44141",6,16.9,1,12,1
1997-12-05 03:00:00,-56.2,42.1,"44141",6,14.8,1,12.3,1
1997-12-02 23:00:00,-56.2,42.1,"44141",6,16.6,1,10.8,1
1997-12-05 15:00:00,-56.2,42.1,"44141",6,14.4,1,8,1
1997-12-03 07:00:00,-56.2,42.1,"44141",6,17.2,1,10.3,1
1997-12-03 15:00:00,-56.2,42.1,"44141",6,16.6,1,9.8,1
1997-12-01 04:00:00,-56.2,42.1,"44141",6,16.9,1,11.5,1
1997-12-07 01:00:00,-56.2,42.1,"44141",6,16.6,1,11.9,1
1997-12-01 08:00:00,-56.2,42.1,"44141",6,16.9,1,11.3,1
1997-12-03 11:00:00,-56.2,42.1,"44141",6,16.8,1,10.3,1
1997-12-01 18:00:00,-56.2,42.1,"44141",6,17.5,1,13.8,1
1997-12-04 23:00:00,-56.2,42.1,"44141",6,15.8,1,12.9,1
1997-12-08 02:00:00,-56.2,42.1,"44141",6,11.9,1,10.8,1
1997-12-05 22:00:00,-56.2,42.1,"44141",6,15,1,7,1
1997-12-04 19:00:00,-56.2,42.1,"44141",6,17,1,11.3,1
1997-12-04 04:00:00,-56.2,42.1,"44141",6,16.9,1,8.4,1
1997-12-06 21:00:00,-56.2,42.1,"44141",6,16,1,11.8,1
1997-12-05 07:00:00,-56.2,42.1,"44141",6,14.5,1,11.8,1
1997-12-08 12:00:00,-56.2,42.1,"44141",6,10,1,8.8,1
1997-12-01 09:00:00,-56.2,42.1,"44141",6,16.9,1,10.9,1
1997-12-07 18:00:00,-56.2,42.1,"44141",6,12.1,1,10,1
1997-12-06 17:00:00,-56.2,42.1,"44141",6,15.6,1,12.5,1
1997-12-07 22:00:00,-56.2,42.1,"44141",6,11.9,1,10.3,1
1997-12-02 02:00:00,-56.2,42.1,"44141",6,16.8,1,17.6,1
1997-12-04 00:00:00,-56.2,42.1,"44141",6,16.7,1,8.8,1
1997-12-01 22:00:00,-56.2,42.1,"44141",6,17.4,1,16,1
1997-12-06 13:00:00,-56.2,42.1,"44141",6,15.8,1,15.1,1
1997-12-05 23:00:00,-56.2,42.1,"44141",6,15.2,1,6.8,1
1997-12-03 20:00:00,-56.2,42.1,"44141",6,16.9,1,9.6,1
1997-12-03 04:00:00,-56.2,42.1,"44141",6,17,1,9.8,1
1997-12-07 14:00:00,-56.2,42.1,"44141",6,14.2,1,8.4,1
1997-12-02 06:00:00,-56.2,42.1,"44141",6,17.2,1,17.3,1
1997-12-08 15:00:00,-56.2,42.1,"44141",6,9.3,1,8,1
1997-12-05 10:00:00,-56.2,42.1,"44141",6,14.6,1,8.8,1
1997-12-08 11:00:00,-56.2,42.1,"44141",6,10,1,8.9,1
1997-12-07 10:00:00,-56.2,42.1,"44141",6,16.6,1,12.9,1
1997-12-02 16:00:00,-56.2,42.1,"44141",6,16.8,1,12.1,1
1997-12-06 08:00:00,-56.2,42.1,"44141",6,16.8,1,12.4,1
1997-12-08 07:00:00,-56.2,42.1,"44141",6,10.7,1,8.3,1
1997-12-03 00:00:00,-56.2,42.1,"44141",6,16.7,1,11.3,1
1997-12-05 16:00:00,-56.2,42.1,"44141",6,14.5,1,7.6,1
1997-12-07 06:00:00,-56.2,42.1,"44141",6,16.8,1,14.1,1
1997-12-02 10:00:00,-56.2,42.1,"44141",6,16.7,1,16.8,1
1997-12-02 20:00:00,-56.2,42.1,"44141",6,16.9,1,12,1
1997-12-03 16:00:00,-56.2,42.1,"44141",6,16.6,1,9.3,1
1997-12-07 02:00:00,-56.2,42.1,"44141",6,16.6,1,12.5,1
1997-12-03 12:00:00,-56.2,42.1,"44141",6,16.5,1,10.3,1
1997-12-05 04:00:00,-56.2,42.1,"44141",6,14.5,1,11.8,1
1997-12-03 08:00:00,-56.2,42.1,"44141",6,17.3,1,10,1
1997-12-01 15:00:00,-56.2,42.1,"44141",6,17.4,1,13.9,1
1997-12-08 03:00:00,-56.2,42.1,"44141",6,11.9,1,11.1,1
1997-12-01 12:00:00,-56.2,42.1,"44141",6,17,1,12,1
1997-12-04 20:00:00,-56.2,42.1,"44141",6,17,1,11.8,1
1997-12-06 00:00:00,-56.2,42.1,"44141",6,15.5,1,6.5,1
1997-12-01 05:00:00,-56.2,42.1,"44141",6,17,1,11.6,1
1997-12-01 07:00:00,-56.2,42.1,"44141",6,16.9,1,11.3,1
1997-12-02 17:00:00,-56.2,42.1,"44141",6,16.8,1,12.3,1
1997-12-06 18:00:00,-56.2,42.1,"44141",6,15.8,1,12.8,1
1997-12-06 22:00:00,-56.2,42.1,"44141",6,16.3,1,11.5,1
1997-12-05 00:00:00,-56.2,42.1,"44141",6,15.7,1,13.1,1
1997-12-04 05:00:00,-56.2,42.1,"44141",6,16.9,1,8.5,1
1997-12-06 09:00:00,-56.2,42.1,"44141",6,16.8,1,13.3,1
1997-12-07 23:00:00,-56.2,42.1,"44141",6,11.9,1,10.4,1
1997-12-04 16:00:00,-56.2,42.1,"44141",6,17.1,1,10,1
1997-12-04 01:00:00,-56.2,42.1,"44141",6,16.8,1,8.6,1
1997-12-07 19:00:00,-56.2,42.1,"44141",6,12,1,10.3,1
1997-12-06 01:00:00,-56.2,42.1,"44141",6,16.4,1,6.5,1
1997-12-06 14:00:00,-56.2,42.1,"44141",6,15.6,1,14.3,1
1997-12-01 19:00:00,-56.2,42.1,"44141",6,17.3,1,14.1,1
1997-12-01 23:00:00,-56.2,42.1,"44141",6,17.4,1,16.8,1
1997-12-02 13:00:00,-56.2,42.1,"44141",6,16.9,1,13,1
1997-12-08 16:00:00,-56.2,42.1,"44141",6,9.2,1,8,1
1997-12-04 12:00:00,-56.2,42.1,"44141",6,17,1,10.3,1
1997-12-02 07:00:00,-56.2,42.1,"44141",6,17.2,1,17.3,1
1997-12-02 03:00:00,-56.2,42.1,"44141",6,16.8,1,17.8,1
1997-12-07 11:00:00,-56.2,42.1,"44141",6,16.4,1,14.5,1
1997-12-07 15:00:00,-56.2,42.1,"44141",6,13,1,8.3,1
1997-12-03 21:00:00,-56.2,42.1,"44141",6,16.7,1,9.1,1
1997-12-05 11:00:00,-56.2,42.1,"44141",6,14.5,1,8.3,1
1997-12-06 10:00:00,-56.2,42.1,"44141",6,16.8,1,13.8,1
1997-12-03 05:00:00,-56.2,42.1,"44141",6,17.1,1,10.3,1
1997-12-01 00:00:00,-56.2,42.1,"44141",6,16.8,1,10.8,1
1997-12-01 01:00:00,-56.2,42.1,"44141",6,16.9,1,11.1,1
1997-12-01 11:38:00,-52.53,45.41,"44508",7,4.8,1,NA,15
1997-12-01 15:56:00,-52.53,45.41,"44508",7,4.8,1,NA,15
1997-12-01 17:37:00,-52.53,45.41,"44508",7,4.8,1,NA,15
1997-12-01 19:43:00,-52.52,45.41,"44508",7,4.8,1,NA,15
1997-12-01 21:22:00,-52.52,45.41,"44508",7,4.8,1,NA,15
1997-12-01 23:06:00,-52.53,45.43,"44508",7,4.8,1,NA,15
1997-12-02 05:58:00,-52.53,45.44,"44508",7,4.9,1,NA,15
1997-12-02 07:39:00,-52.52,45.44,"44508",7,4.9,1,NA,15
1997-12-02 09:38:00,-52.54,45.45,"44508",7,4.9,1,NA,15
1997-12-04 10:37:00,-52.37,45.48,"44508",7,4.9,1,NA,15
1997-12-04 12:11:00,-52.37,45.48,"44508",7,4.9,1,NA,15
1997-12-04 17:02:00,-52.37,45.47,"44508",7,4.9,1,NA,15
1997-12-04 18:42:00,-52.37,45.47,"44508",7,4.9,1,NA,15
1997-12-04 20:16:00,-52.35,45.47,"44508",7,4.9,1,NA,15
1997-12-04 21:54:00,-52.35,45.47,"44508",7,4.9,1,NA,15
1997-12-05 05:22:00,-52.35,45.47,"44508",7,4.8,1,NA,15
1997-12-05 07:03:00,-52.35,45.47,"44508",7,4.8,1,NA,15
1997-12-05 08:45:00,-52.3,45.44,"44508",7,4.8,1,NA,15
1997-12-07 11:10:00,-52.32,45.43,"44508",7,4.8,1,NA,15
1997-12-07 12:45:00,-52.32,45.43,"44508",7,4.8,1,NA,15
1997-12-07 14:50:00,-52.32,45.43,"44508",7,4.8,1,NA,15
1997-12-07 16:31:00,-52.32,45.43,"44508",7,4.8,1,NA,15
1997-12-07 18:10:00,-52.32,45.43,"44508",7,4.8,1,NA,15
1997-12-07 19:12:00,-52.38,45.47,"44508",7,4.8,1,NA,15
1997-12-07 20:55:00,-52.33,45.48,"44508",7,4.8,1,NA,15
1997-12-07 22:28:00,-52.33,45.48,"44508",7,4.8,1,NA,15
1997-12-08 04:51:00,-52.33,45.46,"44508",7,4.8,1,NA,15
1997-12-08 06:33:00,-52.34,45.45,"44508",7,4.8,1,NA,15
1997-12-08 08:10:00,-52.34,45.45,"44508",7,4.8,1,NA,15
1997-12-08 09:05:00,-52.35,45.46,"44508",7,4.8,1,NA,15
1997-12-10 15:59:00,-52.48,45.49,"44508",7,4.7,1,NA,15
1997-12-10 17:39:00,-52.48,45.49,"44508",7,4.7,1,NA,15
1997-12-10 19:19:00,-52.48,45.49,"44508",7,4.7,1,NA,15
1997-12-10 21:23:00,-52.48,45.49,"44508",7,4.7,1,NA,15
1997-12-10 23:06:00,-52.48,45.49,"44508",7,4.7,1,NA,15
1997-12-11 06:00:00,-52.48,45.5,"44508",7,4.7,1,NA,15
1997-12-11 07:40:00,-52.48,45.49,"44508",7,4.7,1,NA,15
1997-12-11 09:42:00,-52.48,45.5,"44508",7,4.7,1,NA,15
1997-12-13 10:37:00,-52.79,45.45,"44508",7,4.2,1,NA,15
1997-12-13 12:16:00,-52.79,45.45,"44508",7,4.2,1,NA,15
1997-12-13 15:23:00,-52.79,45.45,"44508",7,4.2,1,NA,15
1997-12-13 17:06:00,-52.79,45.45,"44508",7,4.2,1,NA,15
1997-12-13 18:47:00,-52.79,45.45,"44508",7,4.2,1,NA,15
1997-12-13 20:23:00,-52.79,45.45,"44508",7,4.2,1,NA,15
1997-12-14 05:24:00,-52.74,45.43,"44508",7,4.2,1,NA,15
1997-12-14 07:07:00,-52.74,45.43,"44508",7,4.2,1,NA,15
1997-12-14 08:34:00,-52.75,45.45,"44508",7,4.2,1,NA,15
1997-12-16 18:13:00,-52.77,45.28,"44508",7,3.9,1,NA,15
1997-12-16 20:54:00,-52.77,45.28,"44508",7,3.8,1,NA,15
1997-12-16 22:32:00,-52.77,45.28,"44508",7,3.8,1,NA,15
1997-12-17 06:33:00,-52.83,45.26,"44508",7,3.8,1,NA,15
1997-12-17 08:12:00,-52.85,45.23,"44508",7,3.7,1,NA,15
1997-12-17 09:07:00,-52.83,45.21,"44508",7,3.7,1,NA,15
1997-12-19 21:29:00,-52.71,45.1,"44508",7,3.7,1,NA,15
1997-12-19 23:08:00,-52.71,45.1,"44508",7,3.7,1,NA,15
1997-12-20 05:59:00,-52.7,45.08,"44508",7,3.7,1,NA,15
1997-12-20 07:42:00,-52.7,45.07,"44508",7,3.7,1,NA,15
1997-12-20 09:43:00,-52.7,45.08,"44508",7,3.7,1,NA,15
1997-12-22 10:40:00,-52.72,44.96,"44508",7,3.6,1,NA,15
1997-12-22 12:19:00,-52.73,44.96,"44508",7,3.6,1,NA,15
1997-12-22 17:10:00,-52.74,44.95,"44508",7,3.6,1,NA,15
1997-12-22 18:48:00,-52.75,44.95,"44508",7,3.6,1,NA,15
1997-12-22 20:21:00,-52.75,44.95,"44508",7,3.6,1,NA,15
1997-12-22 22:02:00,-52.75,44.95,"44508",7,3.6,1,NA,15
1997-12-23 05:26:00,-52.76,44.94,"44508",7,3.5,1,NA,15
1997-12-23 08:35:00,-52.76,44.94,"44508",7,3.5,1,NA,15
1997-12-25 16:33:00,-52.93,44.91,"44508",7,3.1,1,NA,15
1997-12-25 18:14:00,-52.93,44.92,"44508",7,3.1,1,NA,15
1997-12-25 20:54:00,-52.94,44.93,"44508",7,3.1,1,NA,15
1997-12-25 22:37:00,-52.94,44.93,"44508",7,3.1,1,NA,15
1997-12-26 04:50:00,-52.94,44.92,"44508",7,3.1,1,NA,15
1997-12-26 06:34:00,-52.94,44.92,"44508",7,3.1,1,NA,15
1997-12-26 08:15:00,-52.94,44.92,"44508",7,3.1,1,NA,15
1997-12-26 09:08:00,-52.98,44.95,"44508",7,3.1,1,NA,15
1997-12-28 21:30:00,-53,44.91,"44508",7,3.3,1,NA,15
1997-12-28 23:13:00,-53,44.91,"44508",7,3.4,1,NA,15
1997-12-29 06:02:00,-52.98,44.87,"44508",7,3.3,1,NA,15
1997-12-29 07:43:00,-52.98,44.85,"44508",7,3.2,1,NA,15
1997-12-29 09:47:00,-52.99,44.85,"44508",7,3.2,1,NA,15
1997-12-31 12:20:00,-53.05,44.83,"44508",7,3.1,1,NA,15
1997-12-31 17:04:00,-53.05,44.83,"44508",7,3.1,1,NA,15
1997-12-31 18:43:00,-53.05,44.83,"44508",7,3.1,1,NA,15
1997-12-31 20:27:00,-53.05,44.83,"44508",7,3.1,1,NA,15
1997-12-31 22:05:00,-53.07,44.85,"44508",7,3.1,1,NA,15
1997-12-23 16:57:00,-58.16,41.1,"44930",7,16,1,NA,15
1997-12-23 18:36:00,-58.17,41.09,"44930",7,16,1,NA,15
1997-12-23 20:01:00,-58.17,41.09,"44930",7,16,1,NA,15
1997-12-23 21:40:00,-58.18,41.08,"44930",7,16,1,NA,15
1997-12-23 23:19:00,-58.22,41.06,"44930",7,15.9,1,NA,15
1997-12-24 05:14:00,-58.29,41.05,"44930",7,15.9,1,NA,15
1997-12-24 07:01:00,-58.29,41.05,"44930",7,15.9,1,NA,15
1997-12-24 08:36:00,-58.28,41.04,"44930",7,15.9,1,NA,15
1997-12-24 09:57:00,-58.29,41.03,"44930",7,15.9,1,NA,15
1997-12-24 11:37:00,-58.29,41.03,"44930",7,15.9,1,NA,15
1997-12-28 08:25:00,-57.18,43,"44833",7,10.2,1,NA,15
1997-12-28 09:31:00,-57.18,43,"44833",7,10,1,NA,15
1997-12-28 10:10:00,-57.15,43,"44833",7,9.8,1,NA,15
1997-12-28 11:49:00,-57.15,43.01,"44833",7,NA,15,NA,15
1997-12-28 16:03:00,-57.07,43.04,"44833",7,7.3,1,NA,15
1997-12-28 17:36:00,-57.07,43.04,"44833",7,8,1,NA,15
1997-12-30 19:00:00,-56.75,42.99,"44833",7,6.5,1,NA,15
1997-12-30 20:49:00,-56.71,42.98,"44833",7,6.5,1,NA,15
1997-12-30 22:27:00,-56.68,42.97,"44833",7,6.5,1,NA,15
1997-12-31 05:40:00,-56.62,42.86,"44833",7,7.1,1,NA,15
1997-12-31 07:23:00,-56.61,42.84,"44833",7,7.2,1,NA,15
1997-12-31 08:59:00,-56.61,42.85,"44833",7,7.2,1,NA,15
1997-12-31 10:45:00,-56.61,42.85,"44833",7,7,1,NA,15
1997-12-31 12:21:00,-56.6,42.84,"44833",7,6.8,1,NA,15
1997-12-31 15:27:00,-56.6,42.84,"44833",7,6.8,1,NA,15
1997-12-31 17:11:00,-56.43,42.81,"44833",7,6.2,1,NA,15
1997-12-01 17:37:00,-58.36,41.99,"44843",7,17.4,1,NA,15
1997-12-01 19:41:00,-58.31,41.99,"44843",7,17.6,1,NA,15
1997-12-01 21:24:00,-58.28,42.02,"44843",7,16.7,1,NA,15
1997-12-01 23:05:00,-58.22,42.02,"44843",7,17.7,3,NA,15
1997-12-02 05:58:00,-58.08,41.99,"44843",7,18.1,1,NA,15
1997-12-02 07:40:00,-58.06,41.99,"44843",7,18.7,1,NA,15
1997-12-02 09:37:00,-58.06,41.99,"44843",7,NA,15,NA,15
1997-12-02 11:21:00,-58.04,42,"44843",7,NA,15,NA,15
1997-12-02 12:56:00,-58.04,42,"44843",7,19,3,NA,15
1997-12-26 16:23:00,-58.68,40.42,"44930",7,15.3,1,NA,15
1997-12-26 18:02:00,-58.69,40.4,"44930",7,15.4,1,NA,15
1997-12-26 19:43:00,-58.69,40.4,"44930",7,15.3,1,NA,15
1997-12-26 20:34:00,-58.68,40.39,"44930",7,15.4,1,NA,15
1997-12-26 22:13:00,-58.68,40.4,"44930",7,15.7,1,NA,15
1997-12-27 04:41:00,-58.68,40.4,"44930",7,15.5,1,NA,15
1997-12-27 06:26:00,-58.64,40.43,"44930",7,15.5,1,NA,15
1997-12-27 08:07:00,-58.65,40.44,"44930",7,15.5,1,NA,15
1997-12-27 08:49:00,-58.65,40.44,"44930",7,15.6,1,NA,15
1997-12-27 10:33:00,-58.66,40.45,"44930",7,15.5,1,NA,15
1997-12-27 12:10:00,-58.66,40.45,"44930",7,15.4,1,NA,15
1997-12-27 19:34:00,-57.32,42.98,"44833",7,8.4,1,NA,15
1997-12-27 20:14:00,-57.32,42.98,"44833",7,8.4,1,NA,15
1997-12-27 21:52:00,-57.3,42.98,"44833",7,8.4,1,NA,15
1997-12-27 23:34:00,-57.29,42.99,"44833",7,8.7,1,NA,15
1997-12-28 04:29:00,-57.29,42.99,"44833",7,9.1,1,NA,15
1997-12-28 06:15:00,-57.19,43,"44833",7,9.5,1,NA,15
1997-12-29 17:32:00,-59.26,40.27,"44930",7,15.7,1,NA,15
1997-12-29 19:13:00,-59.24,40.28,"44930",7,15.6,1,NA,15
1997-12-29 21:09:00,-59.23,40.28,"44930",7,15.5,1,NA,15
1997-12-29 22:49:00,-59.25,40.28,"44930",7,15.5,1,NA,15
1997-12-30 05:53:00,-59.34,40.32,"44930",7,15.6,1,NA,15
1997-12-30 07:33:00,-59.37,40.32,"44930",7,15.7,1,NA,15
1997-12-25 20:57:00,-54.83,40.64,"44843",7,16.3,1,NA,15
1997-12-25 22:37:00,-54.78,40.59,"44843",7,16.3,1,NA,15
1997-12-26 04:54:00,-54.63,40.44,"44843",7,16.2,1,NA,15
1997-12-26 06:37:00,-54.59,40.42,"44843",7,16.3,1,NA,15
1997-12-26 08:15:00,-54.59,40.42,"44843",7,16.3,1,NA,15
1997-12-26 09:09:00,-54.54,40.38,"44843",7,16.3,1,NA,15
1997-12-26 10:55:00,-54.5,40.36,"44843",7,16.3,1,NA,15
1997-12-15 18:23:00,-59.07,42.13,"44833",7,10.6,1,NA,15
1997-12-15 20:02:00,-59.08,42.13,"44833",7,10.5,1,NA,15
1997-12-15 21:14:00,-59.08,42.13,"44833",7,10.5,1,NA,15
1997-12-15 22:59:00,-59.05,42.13,"44833",7,10.6,1,NA,15
1997-12-16 05:03:00,-59.05,42.13,"44833",7,10.8,1,NA,15
1997-12-16 06:47:00,-58.97,42.14,"44833",7,10.7,1,NA,15
1997-12-16 08:28:00,-58.97,42.14,"44833",7,10.6,1,NA,15
1997-12-16 09:32:00,-58.96,42.12,"44833",7,10.6,1,NA,15
1997-12-16 11:14:00,-58.97,42.12,"44833",7,10.5,1,NA,15
1997-12-16 12:50:00,-58.98,42.11,"44833",7,10.5,1,NA,15
1997-12-16 16:34:00,-58.98,42.15,"44833",7,10.6,1,NA,15
1997-12-18 19:33:00,-58.98,42.24,"44833",7,11.9,1,NA,15
1997-12-18 20:11:00,-59,42.25,"44833",7,12,1,NA,15
1997-12-18 21:50:00,-58.98,42.27,"44833",7,12.1,1,NA,15
1997-12-18 23:32:00,-58.99,42.29,"44833",7,12.3,1,NA,15
1997-12-19 06:13:00,-58.96,42.32,"44833",7,13,1,NA,15
1997-12-19 07:52:00,-58.95,42.33,"44833",7,13.3,1,NA,15
1997-12-19 09:30:00,-58.95,42.33,"44833",7,12.9,1,NA,15
1997-12-19 10:07:00,-58.95,42.34,"44833",7,13,1,NA,15
1997-12-19 11:47:00,-58.95,42.35,"44833",7,13.1,1,NA,15
1997-12-19 16:01:00,-58.95,42.35,"44833",7,13.3,1,NA,15
1997-12-19 17:36:00,-58.96,42.4,"44833",7,13.2,1,NA,15
1997-12-21 18:59:00,-58.7,42.7,"44833",7,11.6,1,NA,15
1997-12-21 20:46:00,-58.69,42.71,"44833",7,11.6,1,NA,15
1997-12-21 22:24:00,-58.68,42.72,"44833",7,11.8,1,NA,15
1997-12-22 05:38:00,-58.65,42.72,"44833",7,11.8,1,NA,15
1997-12-22 07:23:00,-58.66,42.73,"44833",7,11.8,1,NA,15
1997-12-22 08:57:00,-58.65,42.72,"44833",7,11.8,1,NA,15
1997-12-22 10:43:00,-58.63,42.75,"44833",7,11.8,1,NA,15
1997-12-22 12:21:00,-58.63,42.76,"44833",7,11.7,1,NA,15
1997-12-22 17:09:00,-58.57,42.76,"44833",7,11.5,1,NA,15
1997-12-24 18:25:00,-58.28,42.98,"44833",7,12,1,NA,15
1997-12-24 19:40:00,-58.28,42.99,"44833",7,12,1,NA,15
1997-12-24 21:17:00,-58.25,43.01,"44833",7,12,1,NA,15
1997-12-24 22:57:00,-58.25,43.01,"44833",7,12,1,NA,15
1997-12-25 05:06:00,-58.22,43.04,"44833",7,11.9,1,NA,15
1997-12-25 06:49:00,-58.2,43.05,"44833",7,11.9,1,NA,15
1997-12-25 08:26:00,-58.2,43.05,"44833",7,11.9,1,NA,15
1997-12-25 09:34:00,-58.19,43.07,"44833",7,11.9,1,NA,15
1997-12-25 11:17:00,-58.16,43.07,"44833",7,11.8,1,NA,15
